genres,id,keywords,overview,popularity,release_date,runtime,status,title,vote_average,vote_count,actors,director,metadata_soup,weight_rating
"[12, 28, 80, 9648]",58574,"[1752, 10028, 18023]","There is a new criminal mastermind at large (Professor Moriarty) and not only is he Holmes’ intellectual equal, but his capacity for evil and lack of conscience may give him an advantage over the  detective.",81.499621,2011-11-22,129.0,Released,Sherlock Holmes: A Game of Shadows,7.0,3886,"['3223', '9642', '15440', '87722', '17521']",Guy Ritchie,key1752 key10028 key18023 gen12 gen28 gen80 gen9648 act3223 act9642 act15440 act87722 act17521  guyritchie,6.71
"[12, 14, 28]",18823,"[2033, 2035, 2036, 8985, 10863]","Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing to lose, Perseus volunteers to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth. Battling unholy demons and fearsome beasts, Perseus and his warriors will only survive if Perseus accepts his power as a god, defies fate and creates his own destiny.",47.686442,2010-04-01,106.0,Released,Clash of the Titans,5.6,2233,"['65731', '3896', '5469', '59620', '973']",Louis Leterrier,key2033 key2035 key2036 key8985 key10863 gen12 gen14 gen28 act65731 act3896 act5469 act59620 act973  louisleterrier,5.82
"[28, 53]",49040,"[782, 1994, 5729, 11767, 15219]","New CIA operative, Aaron Cross experiences life-or-death stakes that have been triggered by the previous actions of Jason Bourne.",90.33681,2012-08-08,120.0,Released,The Bourne Legacy,6.0,2651,"['17604', '3293', '819', '349', '825']",Tony Gilroy,key782 key1994 key5729 key11767 key15219 gen28 gen53 act17604 act3293 act819 act349 act825  tonygilroy,6.04
"[28, 12, 878, 53]",435,"[83, 295, 843, 2210, 2212]","After years of increases in the greenhouse effect,  havoc is wreaked globally in the form of catastrophic hurricanes, tornadoes, tidal waves, floods and the beginning of a new Ice Age. Paleoclimatologist, Jack Hall tries to warn the world while also shepherding to safety his son, trapped in New York after the city is overwhelmed by the start of the new big freeze.",41.380094,2004-05-26,124.0,Released,The Day After Tomorrow,6.2,2392,"['6065', '131', '4730', '6066', '6067']",Roland Emmerich,key83 key295 key843 key2210 key2212 gen28 gen12 gen878 gen53 act6065 act131 act4730 act6066 act6067  rolandemmerich,6.15
"[12, 28, 53]",955,"[321, 514, 591, 720, 1308]","With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",54.931334,2000-05-24,123.0,Released,Mission: Impossible II,5.9,1928,"['500', '15336', '9030', '10182', '12206']",John Woo,key321 key514 key591 key720 key1308 gen12 gen28 gen53 act500 act15336 act9030 act10182 act12206  johnwoo,5.99
"[12, 14, 28, 53]",1979,"[657, 720, 1671, 2546, 3376]","The Fantastic Four return to the big screen as a new and all powerful enemy threatens the Earth. The seemingly unstoppable 'Silver Surfer', but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize.",60.810723,2007-06-13,92.0,Released,Fantastic 4: Rise of the Silver Surfer,5.4,2589,"['65524', '56731', '16828', '19654', '20402']",Tim Story,key657 key720 key1671 key2546 key3376 gen12 gen14 gen28 gen53 act65524 act56731 act16828 act19654 act20402  timstory,5.69
"[12, 18, 28]",87827,"[270, 2580, 4096, 4809, 6150]","The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",51.328145,2012-11-20,127.0,Released,Life of Pi,7.2,5797,"['933160', '76793', '935504', '1133846', '227849']",Ang Lee,key270 key2580 key4096 key4809 key6150 gen12 gen18 gen28 act933160 act76793 act935504 act1133846 act227849  anglee,6.93
"[28, 53]",324668,"[782, 1453, 187844]",The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,62.641286,2016-07-27,123.0,Released,Jason Bourne,5.9,2341,"['1892', '227454', '2176', '1925', '12041']",Paul Greengrass,key782 key1453 key187844 gen28 gen53 act1892 act227454 act2176 act1925 act12041  paulgreengrass,5.99
"[878, 12, 9648]",70981,"[803, 4565, 9951, 15285, 163402]","A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",68.889395,2012-05-30,124.0,Released,Prometheus,6.3,5080,"['87722', '17288', '529', '17605', '130253']",Ridley Scott,key803 key4565 key9951 key15285 key163402 gen878 gen12 gen9648 act87722 act17288 act529 act17605 act130253  ridleyscott,6.24
"[878, 28, 18, 53]",68724,"[4565, 156039, 179823]","In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes (Jodie Foster), a hard line government ofﬁcial, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn’t stop the people of Earth from trying to get in, by any means they can. When unlucky Max (Matt Damon) is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds.",67.33767,2013-08-07,109.0,Released,Elysium,6.4,3439,"['1892', '1038', '82191', '8602', '8688']",Neill Blomkamp,key4565 key156039 key179823 gen878 gen28 gen18 gen53 act1892 act1038 act82191 act8602 act8688  neillblomkamp,6.29
"[28, 878]",97020,"[679, 2964, 4565, 6149, 9714]","In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",66.757869,2014-01-30,102.0,Released,RoboCop,5.7,2342,"['92404', '64', '2232', '37260', '17183']",José Padilha,key679 key2964 key4565 key6149 key9714 gen28 gen878 act92404 act64 act2232 act37260 act17183  josépadilha,5.87
"[28, 878, 12, 9648]",75612,"[1612, 4565, 9882, 11930, 156395]","Jack Harper is one of the last few drone repairmen stationed on Earth.  Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, Jack’s mission is nearly complete.  His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft.  Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands.",67.698004,2013-04-10,124.0,Released,Oblivion,6.4,4800,"['500', '192', '18182', '127558', '12795']",Joseph Kosinski,key1612 key4565 key9882 key11930 key156395 gen28 gen878 gen12 gen9648 act500 act192 act18182 act127558 act12795  josephkosinski,6.31
"[878, 12, 28]",1895,"[797, 10013, 10629, 11491, 158449]","Years after the onset of the Clone Wars, the noble Jedi Knights lead a massive clone army into a galaxy-wide battle against the Separatists. When the sinister Sith unveil a thousand-year-old plot to rule the galaxy, the Republic crumbles and from its ashes rises the evil Galactic Empire. Jedi hero Anakin Skywalker is seduced by the dark side of the Force to become the Emperor's new apprentice – Darth Vader. The Jedi are decimated, as Obi-Wan Kenobi and Jedi Master Yoda are forced into hiding. The only hope for the galaxy are Anakin's own offspring – the twin children born in secrecy who will grow up to become heroes.",44.108427,2005-05-17,140.0,Released,Star Wars: Episode III - Revenge of the Sith,7.1,4116,"['3061', '524', '17244', '27762', '2231']",George Lucas,key797 key10013 key10629 key11491 key158449 gen878 gen12 gen28 act3061 act524 act17244 act27762 act2231  georgelucas,6.79
"[12, 28, 878]",1894,"[1399, 5340, 6092, 10013, 10527]","Ten years after the invasion of Naboo, the galaxy is on the brink of civil war. Under the leadership of a renegade Jedi named Count Dooku, thousands of solar systems threaten to break away from the Galactic Republic. When an assassination attempt is made on Senator Padmé Amidala, the former Queen of Naboo, twenty-year-old Jedi apprentice Anakin Skywalker is assigned to protect her. In the course of his mission, Anakin discovers his love for Padmé as well as his own darker side. Soon, Anakin, Padmé, and Obi-Wan Kenobi are drawn into the heart of the Separatist movement and the beginning of the Clone Wars.",43.987061,2002-05-15,142.0,Released,Star Wars: Episode II - Attack of the Clones,6.4,3992,"['3061', '524', '17244', '27762', '2231']",George Lucas,key1399 key5340 key6092 key10013 key10527 gen12 gen28 gen878 act3061 act524 act17244 act27762 act2231  georgelucas,6.3
"[16, 35, 10751]",585,"[1299, 3256, 6107, 6129, 9823]","James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.",106.815545,2001-11-01,92.0,Released,"Monsters, Inc.",7.5,5996,"['1230', '7904', '7905', '884', '5563']",Pete Docter,key1299 key3256 key6107 key6129 key9823 gen16 gen35 gen10751 act1230 act7904 act7905 act884 act5563  petedocter,7.17
"[28, 878, 12, 14]",76170,"[233, 1462, 1852, 2504, 8828]","Wolverine faces his ultimate nemesis - and tests of his physical, emotional, and mortal limits - in a life-changing voyage to modern-day Japan.",15.953444,2013-07-23,126.0,Released,The Wolverine,6.3,4053,"['6968', '9195', '10696', '10884', '1156024']",James Mangold,key233 key1462 key1852 key2504 key8828 gen28 gen878 gen12 gen14 act6968 act9195 act10696 act10884 act1156024  jamesmangold,6.24
"[12, 28, 878]",1893,"[530, 1399, 2011, 2063, 4270]","Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",54.035265,1999-05-19,136.0,Released,Star Wars: Episode I - The Phantom Menace,6.3,4432,"['3896', '3061', '524', '33196', '27762']",George Lucas,key530 key1399 key2011 key2063 key4270 gen12 gen28 gen878 act3896 act3061 act524 act33196 act27762  georgelucas,6.24
"[12, 16, 35, 10751, 14]",49519,"[4428, 5600, 5905, 10506, 14704]","The Croods is a prehistoric comedy adventure that follows the world's first family as they embark on a journey of a lifetime when the cave that has always shielded them from danger is destroyed. Traveling across a spectacular landscape, the Croods discover an incredible new world filled with fantastic creatures -- and their outlook is changed forever.",64.183321,2013-03-20,98.0,Released,The Croods,6.8,2399,"['2963', '54693', '10859', '2229', '9599']",Chris Sanders,key4428 key5600 key5905 key10506 key14704 gen12 gen16 gen35 gen10751 gen14 act2963 act54693 act10859 act2229 act9599  chrissanders,6.49
"[878, 28, 12, 14, 35]",98566,"[779, 949, 1701, 2766, 4580]",The city needs heroes. Darkness has settled over New York City as Shredder and his evil Foot Clan have an iron grip on everything from the police to the politicians. The future is grim until four unlikely outcast brothers rise from the sewers and discover their destiny as Teenage Mutant Ninja Turtles. The Turtles must work with fearless reporter April and her wise-cracking cameraman Vern Fenwick to save the city and unravel Shredder's diabolical plan.,143.350376,2014-08-07,101.0,Released,Teenage Mutant Ninja Turtles,5.8,2636,"['19537', '21200', '886', '64295', '80352']",Jonathan Liebesman,key779 key949 key1701 key2766 key4580 gen878 gen28 gen12 gen14 gen35 act19537 act21200 act886 act64295 act80352  jonathanliebesman,5.92
"[878, 53, 18]",49047,"[4040, 6203, 9882, 14626, 191586]","Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",110.153618,2013-09-27,91.0,Released,Gravity,7.3,5751,"['18277', '1461', '228', '1223440', '58587']",Alfonso Cuarón,key4040 key6203 key9882 key14626 key191586 gen878 gen53 gen18 act18277 act1461 act228 act1223440 act58587  alfonsocuarón,7.01
